# generated_at_utc=2026-04-29T14:58:57+00:00
# node20_url=https://nodejs.org/download/release/latest-v20.x/docs/api/all.json
# node20_etag="6ad7aab45da329642a1c43356a17c3b3"
# node20_last_modified=Tue, 24 Mar 2026 03:28:14 GMT
# node22_url=https://nodejs.org/download/release/latest-v22.x/docs/api/all.json
# node22_etag="b205ea07cce12bde5a37c9b12078c400"
# node22_last_modified=Tue, 24 Mar 2026 04:15:15 GMT
# deno_compat_url=https://docs.deno.com/runtime/reference/node_apis/
# deno_compat_etag=W/"1b985-9UvrDk5GwfdlaQ/w1Oe4efXtGhp"
# deno_compat_last_modified=Wed, 22 Apr 2026 13:34:59 GMT
# deno_repo=/Users/jack/src/github.com/agentstation/deno
# deno_git_branch=locker-v2.7.14
# deno_git_commit=a2cc5bfdc77713c9028709f386dbd671dd3f1150
# generator_path=scripts/runtime/node/generate_matrix.py
module,symbol,kind,node20_status,node22_status,added_in,deprecated_in,deno_coverage,verification_status,notes,compatibility_target,runtime_preset,support_state,verification_lane
node:trace_events,node:trace_events,module,stable,stable,,,StubOnly,NeedsVerification,placeholder module row; symbol extraction unresolved in first generated baseline | All symbols: This symbol is a non-functional stub.,Node22,Tooling,StubOnly,pending-node-upstream
node:tty,tty.ReadStream,class,stable,stable,v0.5.8,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:tty,tty.ReadStream,class,stable,stable,v0.5.8,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:tty,tty.ReadStream.setRawMode,method,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:tty,tty.ReadStream.setRawMode,method,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream,class,stable,stable,v0.5.8,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream,class,stable,stable,v0.5.8,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.clearLine,method,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.clearLine,method,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.clearScreenDown,method,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.clearScreenDown,method,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.cursorTo,method,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.cursorTo,method,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.getColorDepth,method,stable,stable,v9.9.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.getColorDepth,method,stable,stable,v9.9.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.getWindowSize,method,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.getWindowSize,method,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.hasColors,method,stable,stable,v11.13.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.hasColors,method,stable,stable,v11.13.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.moveCursor,method,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.moveCursor,method,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.resize,event,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:tty,tty.WriteStream.resize,event,stable,stable,v0.7.7,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:tty,tty.isatty,method,stable,stable,v0.5.8,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:tty,tty.isatty,method,stable,stable,v0.5.8,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URL,class,stable,stable,v7.0.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URL,class,stable,stable,v7.0.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URL.canParse,method,stable,stable,v19.9.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URL.canParse,method,stable,stable,v19.9.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URL.createObjectURL,method,experimental,stable,v16.7.0,,NeedsVerification,NeedsVerification,Experimental,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URL.createObjectURL,method,experimental,stable,v16.7.0,,NeedsVerification,NeedsVerification,Experimental,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URL.parse,method,stable,stable,v22.1.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URL.parse,method,stable,stable,v22.1.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URL.revokeObjectURL,method,experimental,stable,v16.7.0,,NeedsVerification,NeedsVerification,Experimental,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URL.revokeObjectURL,method,experimental,stable,v16.7.0,,NeedsVerification,NeedsVerification,Experimental,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URL.toJSON,method,stable,stable,v7.7.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URL.toJSON,method,stable,stable,v7.7.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URL.toString,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URL.toString,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams,class,stable,stable,v7.5.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams,class,stable,stable,v7.5.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.[Symbol.iterator],method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.[Symbol.iterator],method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.append,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.append,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.delete,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.delete,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.entries,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.entries,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.forEach,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.forEach,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.get,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.get,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.getAll,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.getAll,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.has,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.has,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.keys,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.keys,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.set,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.set,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.sort,method,stable,stable,v7.7.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.sort,method,stable,stable,v7.7.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.toString,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.toString,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.values,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.URLSearchParams.values,method,stable,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.domainToASCII,method,stable,stable,v7.4.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.domainToASCII,method,stable,stable,v7.4.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.domainToUnicode,method,stable,stable,v7.4.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.domainToUnicode,method,stable,stable,v7.4.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.fileURLToPath,method,stable,stable,v10.12.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.fileURLToPath,method,stable,stable,v10.12.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.fileURLToPathBuffer,method,,stable,,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.fileURLToPathBuffer,method,,stable,,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.format,method,stable,stable,v7.6.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.format,method,stable,stable,v7.6.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.parse,method,deprecated,deprecated,v0.1.25,,NeedsVerification,NeedsVerification,Deprecated: Use the WHATWG URL API instead.,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.parse,method,deprecated,deprecated,v0.1.25,,NeedsVerification,NeedsVerification,Deprecated: Use the WHATWG URL API instead.,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.pathToFileURL,method,stable,stable,v10.12.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.pathToFileURL,method,stable,stable,v10.12.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.resolve,method,stable,stable,v0.1.25,,NeedsVerification,NeedsVerification,Legacy: Use the WHATWG URL API instead.,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.resolve,method,stable,stable,v0.1.25,,NeedsVerification,NeedsVerification,Legacy: Use the WHATWG URL API instead.,Node22,Tooling,NeedsVerification,pending-node-upstream
node:url,url.urlToHttpOptions,method,stable,stable,v15.7.0,,NeedsVerification,NeedsVerification,,Node22,Application,NeedsVerification,pending-node-upstream
node:url,url.urlToHttpOptions,method,stable,stable,v15.7.0,,NeedsVerification,NeedsVerification,,Node22,Tooling,NeedsVerification,pending-node-upstream
node:util,util.MIMEParams,class,stable,stable,v19.1.0,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.MIMEParams,class,stable,stable,v19.1.0,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.MIMEParams.[Symbol.iterator],method,,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.MIMEParams.[Symbol.iterator],method,,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.MIMEParams.delete,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.MIMEParams.delete,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.MIMEParams.entries,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.MIMEParams.entries,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.MIMEParams.get,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.MIMEParams.get,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.MIMEParams.has,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.MIMEParams.has,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.MIMEParams.keys,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.MIMEParams.keys,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.MIMEParams.set,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.MIMEParams.set,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.MIMEParams.values,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.MIMEParams.values,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.MIMEType,class,experimental,stable,v19.1.0,,ImplementedPartial,NeedsVerification,Experimental | transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.MIMEType,class,experimental,stable,v19.1.0,,ImplementedPartial,NeedsVerification,Experimental | transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.MIMEType.toJSON,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.MIMEType.toJSON,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.MIMEType.toString,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.MIMEType.toString,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.TextDecoder,class,stable,stable,v8.3.0,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.TextDecoder,class,stable,stable,v8.3.0,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.TextDecoder.decode,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.TextDecoder.decode,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.TextEncoder,class,stable,stable,v8.3.0,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.TextEncoder,class,stable,stable,v8.3.0,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.TextEncoder.encode,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.TextEncoder.encode,method,stable,stable,,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.TextEncoder.encodeInto,method,stable,stable,v12.11.0,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.TextEncoder.encodeInto,method,stable,stable,v12.11.0,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util._extend,method,deprecated,deprecated,v0.7.5,,ImplementedPartial,NeedsVerification,Deprecated: Use [`Object.assign()`][] instead. | transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util._extend,method,deprecated,deprecated,v0.7.5,,ImplementedPartial,NeedsVerification,Deprecated: Use [`Object.assign()`][] instead. | transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.aborted,method,experimental,stable,v19.7.0,,ImplementedPartial,NeedsVerification,Experimental | transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.aborted,method,experimental,stable,v19.7.0,,ImplementedPartial,NeedsVerification,Experimental | transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.callbackify,method,stable,stable,v8.2.0,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.callbackify,method,stable,stable,v8.2.0,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.debug,method,stable,stable,v14.9.0,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
node:util,util.debug,method,stable,stable,v14.9.0,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Tooling,Partial,pending-node-upstream
node:util,util.debuglog,method,stable,stable,v0.11.3,,ImplementedPartial,NeedsVerification,transferableAbortSignal: This symbol is currently not supported. | transferableAbortController: This symbol is currently not supported. | MIMEParams: This symbol is currently not supported. | MIMEType: This symbol is currently not supported. | getSystemErrorMap: This symbol is currently not supported.,Node22,Application,Partial,pending-node-upstream
