# generated_at_utc=2026-04-29T14:58:57+00:00
# node20_url=https://nodejs.org/download/release/latest-v20.x/docs/api/all.json
# node20_etag="6ad7aab45da329642a1c43356a17c3b3"
# node20_last_modified=Tue, 24 Mar 2026 03:28:14 GMT
# node22_url=https://nodejs.org/download/release/latest-v22.x/docs/api/all.json
# node22_etag="b205ea07cce12bde5a37c9b12078c400"
# node22_last_modified=Tue, 24 Mar 2026 04:15:15 GMT
# deno_compat_url=https://docs.deno.com/runtime/reference/node_apis/
# deno_compat_etag=W/"1b985-9UvrDk5GwfdlaQ/w1Oe4efXtGhp"
# deno_compat_last_modified=Wed, 22 Apr 2026 13:34:59 GMT
# deno_repo=/Users/jack/src/github.com/nimbus/deno
# deno_git_branch=locker-v2.7.14
# deno_git_commit=a2cc5bfdc77713c9028709f386dbd671dd3f1150
# generator_path=scripts/runtime/node/generate_matrix.py
module,symbol,kind,delta,node20_status,node22_status,node20_added_in,node22_added_in
node:test,test.MockTracker.restoreAll,method,unchanged,stable,stable,v19.1.0,v19.1.0
node:test,test.MockTracker.setter,method,unchanged,stable,stable,v19.3.0,v19.3.0
node:test,test.SuiteContext,class,unchanged,stable,stable,v18.7.0,v18.7.0
node:test,test.TestContext,class,unchanged,stable,stable,v18.0.0,v18.0.0
node:test,test.TestContext.after,method,unchanged,stable,stable,v19.3.0,v19.3.0
node:test,test.TestContext.afterEach,method,unchanged,stable,stable,v18.8.0,v18.8.0
node:test,test.TestContext.before,method,unchanged,stable,stable,v20.1.0,v20.1.0
node:test,test.TestContext.beforeEach,method,unchanged,stable,stable,v18.8.0,v18.8.0
node:test,test.TestContext.diagnostic,method,unchanged,stable,stable,v18.0.0,v18.0.0
node:test,test.TestContext.fileSnapshot,method,added_in_node22,,stable,,v22.14.0
node:test,test.TestContext.plan,method,status_changed,experimental,stable,v20.15.0,v22.2.0
node:test,test.TestContext.runOnly,method,unchanged,stable,stable,v18.0.0,v18.0.0
node:test,test.TestContext.skip,method,unchanged,stable,stable,v18.0.0,v18.0.0
node:test,test.TestContext.snapshot,method,added_in_node22,,stable,,v22.3.0
node:test,test.TestContext.test,method,unchanged,stable,stable,v18.0.0,v18.0.0
node:test,test.TestContext.todo,method,unchanged,stable,stable,v18.0.0,v18.0.0
node:test,test.TestContext.waitFor,method,added_in_node22,,stable,,v22.14.0
node:test,test.TestsStream,class,unchanged,stable,stable,v18.9.0,v18.9.0
node:test,test.TestsStream.test:complete,event,unchanged,stable,stable,,
node:test,test.TestsStream.test:coverage,event,unchanged,stable,stable,,
node:test,test.TestsStream.test:dequeue,event,unchanged,stable,stable,,
node:test,test.TestsStream.test:diagnostic,event,unchanged,stable,stable,,
node:test,test.TestsStream.test:enqueue,event,unchanged,stable,stable,,
node:test,test.TestsStream.test:fail,event,unchanged,stable,stable,,
node:test,test.TestsStream.test:pass,event,unchanged,stable,stable,,
node:test,test.TestsStream.test:plan,event,unchanged,stable,stable,,
node:test,test.TestsStream.test:start,event,unchanged,stable,stable,,
node:test,test.TestsStream.test:stderr,event,unchanged,stable,stable,,
node:test,test.TestsStream.test:stdout,event,unchanged,stable,stable,,
node:test,test.TestsStream.test:summary,event,added_in_node22,,stable,,
node:test,test.TestsStream.test:watch:drained,event,unchanged,stable,stable,,
node:test,test.after,method,unchanged,stable,stable,v18.8.0,v18.8.0
node:test,test.afterEach,method,unchanged,stable,stable,v18.8.0,v18.8.0
node:test,test.before,method,unchanged,stable,stable,v18.8.0,v18.8.0
node:test,test.beforeEach,method,unchanged,stable,stable,v18.8.0,v18.8.0
node:test,test.describe,method,unchanged,stable,stable,,
node:test,test.it,method,unchanged,stable,stable,v18.6.0,v18.6.0
node:test,test.only,method,unchanged,stable,stable,v20.13.0,v22.0.0
node:test,test.register,method,added_in_node22,,stable,,v22.14.0
node:test,test.run,method,unchanged,stable,stable,v18.9.0,v18.9.0
node:test,test.setDefaultSnapshotSerializers,method,added_in_node22,,stable,,v22.3.0
node:test,test.setResolveSnapshotPath,method,added_in_node22,,stable,,v22.3.0
node:test,test.skip,method,unchanged,stable,stable,v20.13.0,v22.0.0
node:test,test.suite,method,unchanged,stable,stable,v20.13.0,v22.0.0
node:test,test.todo,method,unchanged,stable,stable,v20.13.0,v22.0.0
node:test/reporters,node:test/reporters,module,unchanged,stable,stable,,
node:timers,timers.Immediate,class,unchanged,stable,stable,,
node:timers,timers.Immediate.[Symbol.dispose],method,unchanged,experimental,experimental,v20.5.0,v20.5.0
node:timers,timers.Immediate.hasRef,method,unchanged,stable,stable,v11.0.0,v11.0.0
node:timers,timers.Immediate.ref,method,unchanged,stable,stable,v9.7.0,v9.7.0
node:timers,timers.Immediate.unref,method,unchanged,stable,stable,v9.7.0,v9.7.0
node:timers,timers.Timeout,class,unchanged,stable,stable,,
node:timers,timers.Timeout.[Symbol.dispose],method,unchanged,experimental,experimental,v20.5.0,v20.5.0
node:timers,timers.Timeout.[Symbol.toPrimitive],method,unchanged,stable,stable,v14.9.0,v14.9.0
node:timers,timers.Timeout.close,method,unchanged,stable,stable,v0.9.1,v0.9.1
node:timers,timers.Timeout.hasRef,method,unchanged,stable,stable,v11.0.0,v11.0.0
node:timers,timers.Timeout.ref,method,unchanged,stable,stable,v0.9.1,v0.9.1
node:timers,timers.Timeout.refresh,method,unchanged,stable,stable,v10.2.0,v10.2.0
node:timers,timers.Timeout.unref,method,unchanged,stable,stable,v0.9.1,v0.9.1
node:timers,timers.clearImmediate,method,unchanged,stable,stable,v0.9.1,v0.9.1
node:timers,timers.clearInterval,method,unchanged,stable,stable,v0.0.1,v0.0.1
node:timers,timers.clearTimeout,method,unchanged,stable,stable,v0.0.1,v0.0.1
node:timers,timers.setImmediate,method,unchanged,stable,stable,v0.9.1,v0.9.1
node:timers,timers.setInterval,method,unchanged,stable,stable,v0.0.1,v0.0.1
node:timers,timers.setTimeout,method,unchanged,stable,stable,v0.0.1,v0.0.1
node:timers,timers.wait,method,unchanged,experimental,experimental,v17.3.0,v17.3.0
node:timers,timers.yield,method,unchanged,experimental,experimental,v17.3.0,v17.3.0
node:tls,tls.CryptoStream,class,removed_after_node20,deprecated,,v0.3.4,
node:tls,tls.SecurePair,class,unchanged,deprecated,deprecated,v0.3.2,v0.3.2
node:tls,tls.SecurePair.secure,event,unchanged,stable,stable,v0.3.2,v0.3.2
node:tls,tls.Server,class,unchanged,stable,stable,v0.3.2,v0.3.2
node:tls,tls.Server.OCSPRequest,event,unchanged,stable,stable,v0.11.13,v0.11.13
node:tls,tls.Server.addContext,method,unchanged,stable,stable,v0.5.3,v0.5.3
node:tls,tls.Server.address,method,unchanged,stable,stable,v0.6.0,v0.6.0
node:tls,tls.Server.close,method,unchanged,stable,stable,v0.3.2,v0.3.2
node:tls,tls.Server.connection,event,unchanged,stable,stable,v0.3.2,v0.3.2
node:tls,tls.Server.getTicketKeys,method,unchanged,stable,stable,v3.0.0,v3.0.0
node:tls,tls.Server.keylog,event,unchanged,stable,stable,v12.3.0,v12.3.0
node:tls,tls.Server.listen,method,unchanged,stable,stable,,
node:tls,tls.Server.newSession,event,unchanged,stable,stable,v0.9.2,v0.9.2
node:tls,tls.Server.resumeSession,event,unchanged,stable,stable,v0.9.2,v0.9.2
node:tls,tls.Server.secureConnection,event,unchanged,stable,stable,v0.3.2,v0.3.2
node:tls,tls.Server.setSecureContext,method,unchanged,stable,stable,v11.0.0,v11.0.0
node:tls,tls.Server.setTicketKeys,method,unchanged,stable,stable,v3.0.0,v3.0.0
node:tls,tls.Server.tlsClientError,event,unchanged,stable,stable,v6.0.0,v6.0.0
node:tls,tls.TLSSocket,class,unchanged,stable,stable,v0.11.4,v0.11.4
node:tls,tls.TLSSocket.OCSPResponse,event,unchanged,stable,stable,v0.11.13,v0.11.13
node:tls,tls.TLSSocket.address,method,unchanged,stable,stable,v0.11.4,v0.11.4
node:tls,tls.TLSSocket.disableRenegotiation,method,unchanged,stable,stable,v8.4.0,v8.4.0
node:tls,tls.TLSSocket.enableTrace,method,unchanged,stable,stable,v12.2.0,v12.2.0
node:tls,tls.TLSSocket.exportKeyingMaterial,method,unchanged,stable,stable,v13.10.0,v13.10.0
node:tls,tls.TLSSocket.getCertificate,method,unchanged,stable,stable,v11.2.0,v11.2.0
node:tls,tls.TLSSocket.getCipher,method,unchanged,stable,stable,v0.11.4,v0.11.4
node:tls,tls.TLSSocket.getEphemeralKeyInfo,method,unchanged,stable,stable,v5.0.0,v5.0.0
node:tls,tls.TLSSocket.getFinished,method,unchanged,stable,stable,v9.9.0,v9.9.0
node:tls,tls.TLSSocket.getPeerCertificate,method,unchanged,stable,stable,v0.11.4,v0.11.4
node:tls,tls.TLSSocket.getPeerFinished,method,unchanged,stable,stable,v9.9.0,v9.9.0
node:tls,tls.TLSSocket.getPeerX509Certificate,method,unchanged,stable,stable,v15.9.0,v15.9.0
node:tls,tls.TLSSocket.getProtocol,method,unchanged,stable,stable,v5.7.0,v5.7.0
node:tls,tls.TLSSocket.getSession,method,unchanged,stable,stable,v0.11.4,v0.11.4
node:tls,tls.TLSSocket.getSharedSigalgs,method,unchanged,stable,stable,v12.11.0,v12.11.0
node:tls,tls.TLSSocket.getTLSTicket,method,unchanged,stable,stable,v0.11.4,v0.11.4
node:tls,tls.TLSSocket.getX509Certificate,method,unchanged,stable,stable,v15.9.0,v15.9.0
node:tls,tls.TLSSocket.isSessionReused,method,unchanged,stable,stable,v0.5.6,v0.5.6
node:tls,tls.TLSSocket.keylog,event,unchanged,stable,stable,v12.3.0,v12.3.0
node:tls,tls.TLSSocket.renegotiate,method,unchanged,stable,stable,v0.11.8,v0.11.8
node:tls,tls.TLSSocket.secure,event,added_in_node22,,stable,,v0.11.4
node:tls,tls.TLSSocket.secureConnect,event,unchanged,stable,stable,v0.11.4,v0.11.4
node:tls,tls.TLSSocket.session,event,unchanged,stable,stable,v11.10.0,v11.10.0
node:tls,tls.TLSSocket.setKeyCert,method,unchanged,stable,stable,v20.17.0,v22.5.0
node:tls,tls.TLSSocket.setMaxSendFragment,method,unchanged,stable,stable,v0.11.11,v0.11.11
node:tls,tls.checkServerIdentity,method,unchanged,stable,stable,v0.8.4,v0.8.4
node:tls,tls.connect,method,unchanged,stable,stable,v0.11.3,v0.11.3
node:tls,tls.createSecureContext,method,unchanged,stable,stable,v0.11.13,v0.11.13
node:tls,tls.createSecurePair,method,unchanged,deprecated,deprecated,v0.3.2,v0.3.2
node:tls,tls.createServer,method,unchanged,stable,stable,v0.3.2,v0.3.2
node:tls,tls.getCACertificates,method,added_in_node22,,stable,,v22.15.0
node:tls,tls.getCiphers,method,unchanged,stable,stable,v0.10.2,v0.10.2
node:tls,tls.setDefaultCACertificates,method,added_in_node22,,stable,,v22.19.0
node:trace_events,node:trace_events,module,unchanged,stable,stable,,
node:tty,tty.ReadStream,class,unchanged,stable,stable,v0.5.8,v0.5.8
node:tty,tty.ReadStream.setRawMode,method,unchanged,stable,stable,v0.7.7,v0.7.7
node:tty,tty.WriteStream,class,unchanged,stable,stable,v0.5.8,v0.5.8
node:tty,tty.WriteStream.clearLine,method,unchanged,stable,stable,v0.7.7,v0.7.7
node:tty,tty.WriteStream.clearScreenDown,method,unchanged,stable,stable,v0.7.7,v0.7.7
node:tty,tty.WriteStream.cursorTo,method,unchanged,stable,stable,v0.7.7,v0.7.7
node:tty,tty.WriteStream.getColorDepth,method,unchanged,stable,stable,v9.9.0,v9.9.0
node:tty,tty.WriteStream.getWindowSize,method,unchanged,stable,stable,v0.7.7,v0.7.7
node:tty,tty.WriteStream.hasColors,method,unchanged,stable,stable,v11.13.0,v11.13.0
node:tty,tty.WriteStream.moveCursor,method,unchanged,stable,stable,v0.7.7,v0.7.7
node:tty,tty.WriteStream.resize,event,unchanged,stable,stable,v0.7.7,v0.7.7
node:tty,tty.isatty,method,unchanged,stable,stable,v0.5.8,v0.5.8
node:url,url.URL,class,unchanged,stable,stable,v7.0.0,v7.0.0
node:url,url.URL.canParse,method,unchanged,stable,stable,v19.9.0,v19.9.0
node:url,url.URL.createObjectURL,method,status_changed,experimental,stable,v16.7.0,v16.7.0
node:url,url.URL.parse,method,unchanged,stable,stable,v22.1.0,v22.1.0
node:url,url.URL.revokeObjectURL,method,status_changed,experimental,stable,v16.7.0,v16.7.0
node:url,url.URL.toJSON,method,unchanged,stable,stable,v7.7.0,v7.7.0
node:url,url.URL.toString,method,unchanged,stable,stable,,
node:url,url.URLSearchParams,class,unchanged,stable,stable,v7.5.0,v7.5.0
node:url,url.URLSearchParams.[Symbol.iterator],method,unchanged,stable,stable,,
node:url,url.URLSearchParams.append,method,unchanged,stable,stable,,
node:url,url.URLSearchParams.delete,method,unchanged,stable,stable,,
node:url,url.URLSearchParams.entries,method,unchanged,stable,stable,,
node:url,url.URLSearchParams.forEach,method,unchanged,stable,stable,,
node:url,url.URLSearchParams.get,method,unchanged,stable,stable,,
node:url,url.URLSearchParams.getAll,method,unchanged,stable,stable,,
node:url,url.URLSearchParams.has,method,unchanged,stable,stable,,
node:url,url.URLSearchParams.keys,method,unchanged,stable,stable,,
node:url,url.URLSearchParams.set,method,unchanged,stable,stable,,
node:url,url.URLSearchParams.sort,method,unchanged,stable,stable,v7.7.0,v7.7.0
node:url,url.URLSearchParams.toString,method,unchanged,stable,stable,,
node:url,url.URLSearchParams.values,method,unchanged,stable,stable,,
node:url,url.domainToASCII,method,unchanged,stable,stable,v7.4.0,v7.4.0
node:url,url.domainToUnicode,method,unchanged,stable,stable,v7.4.0,v7.4.0
node:url,url.fileURLToPath,method,unchanged,stable,stable,v10.12.0,v10.12.0
node:url,url.fileURLToPathBuffer,method,added_in_node22,,stable,,
node:url,url.format,method,unchanged,stable,stable,v7.6.0,v7.6.0
node:url,url.parse,method,unchanged,deprecated,deprecated,v0.1.25,v0.1.25
node:url,url.pathToFileURL,method,unchanged,stable,stable,v10.12.0,v10.12.0
node:url,url.resolve,method,unchanged,stable,stable,v0.1.25,v0.1.25
node:url,url.urlToHttpOptions,method,unchanged,stable,stable,v15.7.0,v15.7.0
node:util,util.MIMEParams,class,unchanged,stable,stable,v19.1.0,v19.1.0
node:util,util.MIMEParams.[Symbol.iterator],method,added_in_node22,,stable,,
node:util,util.MIMEParams.delete,method,unchanged,stable,stable,,
node:util,util.MIMEParams.entries,method,unchanged,stable,stable,,
node:util,util.MIMEParams.get,method,unchanged,stable,stable,,
node:util,util.MIMEParams.has,method,unchanged,stable,stable,,
node:util,util.MIMEParams.keys,method,unchanged,stable,stable,,
node:util,util.MIMEParams.set,method,unchanged,stable,stable,,
node:util,util.MIMEParams.values,method,unchanged,stable,stable,,
node:util,util.MIMEType,class,status_changed,experimental,stable,v19.1.0,v19.1.0
node:util,util.MIMEType.toJSON,method,unchanged,stable,stable,,
node:util,util.MIMEType.toString,method,unchanged,stable,stable,,
node:util,util.TextDecoder,class,unchanged,stable,stable,v8.3.0,v8.3.0
node:util,util.TextDecoder.decode,method,unchanged,stable,stable,,
node:util,util.TextEncoder,class,unchanged,stable,stable,v8.3.0,v8.3.0
node:util,util.TextEncoder.encode,method,unchanged,stable,stable,,
node:util,util.TextEncoder.encodeInto,method,unchanged,stable,stable,v12.11.0,v12.11.0
node:util,util._extend,method,unchanged,deprecated,deprecated,v0.7.5,v0.7.5
node:util,util.aborted,method,status_changed,experimental,stable,v19.7.0,v19.7.0
node:util,util.callbackify,method,unchanged,stable,stable,v8.2.0,v8.2.0
node:util,util.debug,method,unchanged,stable,stable,v14.9.0,v14.9.0
node:util,util.debuglog,method,unchanged,stable,stable,v0.11.3,v0.11.3
node:util,util.deprecate,method,unchanged,stable,stable,v0.8.0,v0.8.0
node:util,util.diff,method,added_in_node22,,experimental,,v22.15.0
node:util,util.format,method,unchanged,stable,stable,v0.5.3,v0.5.3
node:util,util.formatWithOptions,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.getCallSites,method,added_in_node22,,experimental,,v22.9.0
node:util,util.getSystemErrorMap,method,unchanged,stable,stable,v16.0.0,v16.0.0
node:util,util.getSystemErrorMessage,method,added_in_node22,,stable,,v22.12.0
node:util,util.getSystemErrorName,method,unchanged,stable,stable,v9.7.0,v9.7.0
node:util,util.inherits,method,unchanged,stable,stable,v0.3.0,v0.3.0
node:util,util.inspect,method,unchanged,stable,stable,v0.3.0,v0.3.0
node:util,util.isAnyArrayBuffer,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isArgumentsObject,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isArray,method,unchanged,deprecated,deprecated,v0.6.0,v0.6.0
node:util,util.isArrayBuffer,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isArrayBufferView,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isAsyncFunction,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isBigInt64Array,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isBigIntObject,method,unchanged,stable,stable,v10.4.0,v10.4.0
node:util,util.isBigUint64Array,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isBoolean,method,unchanged,deprecated,deprecated,v0.11.5,v0.11.5
node:util,util.isBooleanObject,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isBoxedPrimitive,method,unchanged,stable,stable,v10.11.0,v10.11.0
node:util,util.isBuffer,method,unchanged,deprecated,deprecated,v0.11.5,v0.11.5
node:util,util.isCryptoKey,method,unchanged,stable,stable,v16.2.0,v16.2.0
node:util,util.isDataView,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isDate,method,unchanged,deprecated,deprecated,v0.6.0,v0.6.0
node:util,util.isDeepStrictEqual,method,unchanged,stable,stable,v9.0.0,v9.0.0
node:util,util.isError,method,unchanged,deprecated,deprecated,v0.6.0,v0.6.0
node:util,util.isExternal,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isFloat16Array,method,added_in_node22,,stable,,v22.16.0
node:util,util.isFloat32Array,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isFloat64Array,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isFunction,method,unchanged,deprecated,deprecated,v0.11.5,v0.11.5
node:util,util.isGeneratorFunction,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isGeneratorObject,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isInt16Array,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isInt32Array,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isInt8Array,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isKeyObject,method,unchanged,stable,stable,v16.2.0,v16.2.0
node:util,util.isMap,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isMapIterator,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isModuleNamespaceObject,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isNativeError,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isNull,method,unchanged,deprecated,deprecated,v0.11.5,v0.11.5
node:util,util.isNullOrUndefined,method,unchanged,deprecated,deprecated,v0.11.5,v0.11.5
node:util,util.isNumber,method,unchanged,deprecated,deprecated,v0.11.5,v0.11.5
node:util,util.isNumberObject,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isObject,method,unchanged,deprecated,deprecated,v0.11.5,v0.11.5
node:util,util.isPrimitive,method,unchanged,deprecated,deprecated,v0.11.5,v0.11.5
node:util,util.isPromise,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isProxy,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isRegExp,method,unchanged,deprecated,deprecated,v0.6.0,v0.6.0
node:util,util.isSet,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isSetIterator,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isSharedArrayBuffer,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isString,method,unchanged,deprecated,deprecated,v0.11.5,v0.11.5
node:util,util.isStringObject,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isSymbol,method,unchanged,deprecated,deprecated,v0.11.5,v0.11.5
node:util,util.isSymbolObject,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isTypedArray,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isUint16Array,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isUint32Array,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isUint8Array,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isUint8ClampedArray,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isUndefined,method,unchanged,deprecated,deprecated,v0.11.5,v0.11.5
node:util,util.isWeakMap,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.isWeakSet,method,unchanged,stable,stable,v10.0.0,v10.0.0
node:util,util.log,method,unchanged,deprecated,deprecated,v0.3.0,v0.3.0
node:util,util.parseArgs,method,unchanged,stable,stable,v18.3.0,v18.3.0
node:util,util.parseEnv,method,status_changed,experimental,stable,v20.12.0,v21.7.0
node:util,util.promisify,method,unchanged,stable,stable,v8.0.0,v8.0.0
node:util,util.setTraceSigInt,method,added_in_node22,,stable,,v22.19.0
node:util,util.stripVTControlCharacters,method,unchanged,stable,stable,v16.11.0,v16.11.0
node:util,util.styleText,method,status_changed,experimental,stable,v20.12.0,v21.7.0
node:util,util.toUSVString,method,unchanged,stable,stable,v16.8.0,v16.8.0
node:util,util.transferableAbortController,method,status_changed,experimental,stable,v18.11.0,v18.11.0
node:util,util.transferableAbortSignal,method,status_changed,experimental,stable,v18.11.0,v18.11.0
node:v8,v8.DefaultDeserializer,class,unchanged,stable,stable,v8.0.0,v8.0.0
node:v8,v8.DefaultSerializer,class,unchanged,stable,stable,v8.0.0,v8.0.0
node:v8,v8.Deserializer,class,unchanged,stable,stable,v8.0.0,v8.0.0
node:v8,v8.Deserializer._readHostObject,method,unchanged,stable,stable,,
node:v8,v8.Deserializer.getWireFormatVersion,method,unchanged,stable,stable,,
node:v8,v8.Deserializer.readDouble,method,unchanged,stable,stable,,
node:v8,v8.Deserializer.readHeader,method,unchanged,stable,stable,,
node:v8,v8.Deserializer.readRawBytes,method,unchanged,stable,stable,,
node:v8,v8.Deserializer.readUint32,method,unchanged,stable,stable,,
node:v8,v8.Deserializer.readUint64,method,unchanged,stable,stable,,
node:v8,v8.Deserializer.readValue,method,unchanged,stable,stable,,
node:v8,v8.Deserializer.transferArrayBuffer,method,unchanged,stable,stable,,
node:v8,v8.GCProfiler,class,unchanged,stable,stable,v19.6.0,v19.6.0
node:v8,v8.GCProfiler.start,method,unchanged,stable,stable,v19.6.0,v19.6.0
node:v8,v8.GCProfiler.stop,method,unchanged,stable,stable,v19.6.0,v19.6.0
node:v8,v8.Serializer,class,unchanged,stable,stable,v8.0.0,v8.0.0
node:v8,v8.Serializer._getDataCloneError,method,unchanged,stable,stable,,
node:v8,v8.Serializer._getSharedArrayBufferId,method,unchanged,stable,stable,,
node:v8,v8.Serializer._setTreatArrayBufferViewsAsHostObjects,method,unchanged,stable,stable,,
node:v8,v8.Serializer._writeHostObject,method,unchanged,stable,stable,,
node:v8,v8.Serializer.releaseBuffer,method,unchanged,stable,stable,,
node:v8,v8.Serializer.transferArrayBuffer,method,unchanged,stable,stable,,
node:v8,v8.Serializer.writeDouble,method,unchanged,stable,stable,,
node:v8,v8.Serializer.writeHeader,method,unchanged,stable,stable,,
node:v8,v8.Serializer.writeRawBytes,method,unchanged,stable,stable,,
node:v8,v8.Serializer.writeUint32,method,unchanged,stable,stable,,
node:v8,v8.Serializer.writeUint64,method,unchanged,stable,stable,,
node:v8,v8.Serializer.writeValue,method,unchanged,stable,stable,,
node:v8,v8.addDeserializeCallback,method,unchanged,stable,stable,v18.6.0,v18.6.0
node:v8,v8.addSerializeCallback,method,unchanged,stable,stable,v18.6.0,v18.6.0
node:v8,v8.after,method,unchanged,stable,stable,,
node:v8,v8.before,method,unchanged,stable,stable,,
node:v8,v8.cachedDataVersionTag,method,unchanged,stable,stable,v8.0.0,v8.0.0
node:v8,v8.createHook,method,unchanged,stable,stable,v17.1.0,v17.1.0
node:v8,v8.deserialize,method,unchanged,stable,stable,v8.0.0,v8.0.0
node:v8,v8.getCppHeapStatistics,method,added_in_node22,,stable,,
node:v8,v8.getHeapCodeStatistics,method,unchanged,stable,stable,v12.8.0,v12.8.0
node:v8,v8.getHeapSnapshot,method,unchanged,stable,stable,v11.13.0,v11.13.0
node:v8,v8.getHeapSpaceStatistics,method,unchanged,stable,stable,v6.0.0,v6.0.0
node:v8,v8.getHeapStatistics,method,unchanged,stable,stable,v1.0.0,v1.0.0
node:v8,v8.init,method,unchanged,stable,stable,,
node:v8,v8.isBuildingSnapshot,method,unchanged,stable,stable,v18.6.0,v18.6.0
node:v8,v8.isStringOneByteRepresentation,method,added_in_node22,,stable,,v22.15.0
node:v8,v8.onAfter,method,unchanged,stable,stable,v17.1.0,v17.1.0
node:v8,v8.onBefore,method,unchanged,stable,stable,v17.1.0,v17.1.0
node:v8,v8.onInit,method,unchanged,stable,stable,v17.1.0,v17.1.0
node:v8,v8.onSettled,method,unchanged,stable,stable,v17.1.0,v17.1.0
node:v8,v8.queryObjects,method,unchanged,experimental,experimental,v20.13.0,v22.0.0
node:v8,v8.serialize,method,unchanged,stable,stable,v8.0.0,v8.0.0
node:v8,v8.setDeserializeMainFunction,method,unchanged,stable,stable,v18.6.0,v18.6.0
node:v8,v8.setFlagsFromString,method,unchanged,stable,stable,v1.0.0,v1.0.0
node:v8,v8.setHeapSnapshotNearHeapLimit,method,status_changed,experimental,stable,v18.10.0,v18.10.0
node:v8,v8.settled,method,unchanged,stable,stable,,
node:v8,v8.stopCoverage,method,unchanged,stable,stable,v15.1.0,v15.1.0
node:v8,v8.takeCoverage,method,unchanged,stable,stable,v15.1.0,v15.1.0
node:v8,v8.writeHeapSnapshot,method,unchanged,stable,stable,v11.13.0,v11.13.0
node:vm,vm.Module,class,unchanged,experimental,experimental,v13.0.0,v13.0.0
node:vm,vm.Module.evaluate,method,unchanged,stable,stable,,
node:vm,vm.Module.link,method,unchanged,stable,stable,,
node:vm,vm.Script,class,unchanged,stable,stable,v0.3.1,v0.3.1
node:vm,vm.Script.createCachedData,method,unchanged,stable,stable,v10.6.0,v10.6.0
node:vm,vm.Script.runInContext,method,unchanged,stable,stable,v0.3.1,v0.3.1
node:vm,vm.Script.runInNewContext,method,unchanged,stable,stable,v0.3.1,v0.3.1
node:vm,vm.Script.runInThisContext,method,unchanged,stable,stable,v0.3.1,v0.3.1
node:vm,vm.SourceTextModule,class,unchanged,experimental,experimental,v9.6.0,v9.6.0
node:vm,vm.SourceTextModule.createCachedData,method,unchanged,stable,stable,v13.7.0,v13.7.0
node:vm,vm.SourceTextModule.instantiate,method,added_in_node22,,stable,,v22.21.0
node:vm,vm.SourceTextModule.linkRequests,method,added_in_node22,,stable,,v22.21.0
node:vm,vm.SyntheticModule,class,unchanged,experimental,experimental,v13.0.0,v13.0.0
node:vm,vm.SyntheticModule.setExport,method,unchanged,stable,stable,v13.0.0,v13.0.0
node:vm,vm.compileFunction,method,unchanged,stable,stable,v10.10.0,v10.10.0
node:vm,vm.createContext,method,unchanged,stable,stable,v0.3.1,v0.3.1
node:vm,vm.isContext,method,unchanged,stable,stable,v0.11.7,v0.11.7
node:vm,vm.measureMemory,method,unchanged,experimental,experimental,v13.10.0,v13.10.0
node:vm,vm.runInContext,method,unchanged,stable,stable,v0.3.1,v0.3.1
node:vm,vm.runInNewContext,method,unchanged,stable,stable,v0.3.1,v0.3.1
